report_date,region,class,commodity,variety,organic,unit,environment,price_min,price_max,current_ad_count,current_wtd_avg_price,priorwk_ad_count,priorwk_wtd_avg_price,prioryr_ad_count,prioryr_wtd_avg_price
11/08/2024,National,Fruit,Avocados,HASS,No,each,N/A,,,6814,1.15,6805,1,5287,1.26
11/08/2024,National,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,,,648,2.6,55,2.24,25,2.33
11/08/2024,National,Fruit,Avocados,Hass-Marked Small,No,each,N/A,,,345,0.43,699,0.48,428,0.34
11/08/2024,National,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,,,111,2.75,6,2.5,186,1.71
11/08/2024,National,Fruit,Avocados,Hass-Marked Large,No,each,N/A,,,1033,2.01,866,1.61,409,1.33
11/08/2024,National,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,,,1173,1.18,834,1.36,708,1.26
11/08/2024,National,Fruit,Avocados,HASS,Yes,each,N/A,,,211,1.64,364,1.77,398,1.69
11/08/2024,National,Fruit,Avocados,Hass-Marked Large,Yes,each,N/A,,,75,2,75,2,402,2.77
11/08/2024,Midwest,Fruit,Avocados,HASS,No,each,N/A,0.5,1.99,414,0.92,,,,
11/08/2024,Midwest,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,1.67,1.67,7,1.67,,,,
11/08/2024,Midwest,Fruit,Avocados,Hass-Marked Large,No,each,N/A,1.5,2.22,209,1.8,,,,
11/08/2024,Midwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.5,0.89,22,0.64,,,,
11/01/2024,Northeast,Fruit,Avocados,HASS,No,each,N/A,0.69,2.5,1515,1.03,,,,
11/01/2024,Northeast,Fruit,Avocados,Hass-Marked Large,No,each,N/A,1,2.22,226,1.66,,,,
11/01/2024,Northeast,Fruit,Avocados,HASS,Yes,each,N/A,1.67,2.99,216,1.81,,,,
11/01/2024,Southeast,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,per lb,N/A,0.99,0.99,34,0.99,,,,
11/01/2024,Southeast,Fruit,Avocados,HASS,No,each,N/A,0.68,2.22,2657,1.15,,,,
11/01/2024,Southeast,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,0.99,2.48,55,2.24,,,,
11/01/2024,Southcentral,Fruit,Avocados,HASS,No,each,N/A,0.49,1.67,766,0.89,,,,
11/01/2024,Southcentral,Fruit,Avocados,Hass-Marked Small,No,each,N/A,0.33,0.89,250,0.47,,,,
11/01/2024,Southcentral,Fruit,Avocados,Hass-Marked Large,No,each,N/A,1.25,2,135,1.54,,,,
11/01/2024,Southcentral,Fruit,Avocados,HASS,Yes,each,N/A,2.5,2.5,9,2.5,,,,
11/01/2024,Southcentral,Fruit,Avocados,Hass-Marked Large,Yes,each,N/A,2,2,75,2,,,,
11/01/2024,Southwest,Fruit,Avocados,HASS,No,each,N/A,1,1.5,150,1.23,,,,
11/01/2024,Southwest,Fruit,Avocados,Hass-Marked Small,No,each,N/A,0.33,0.99,425,0.48,,,,
11/01/2024,Southwest,Fruit,Avocados,Hass-Marked Large,No,each,N/A,1,2.22,247,1.74,,,,
11/01/2024,Southwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.89,1.69,667,1.44,,,,
11/01/2024,Southwest,Fruit,Avocados,HASS,Yes,each,N/A,1.5,2.99,43,2.17,,,,
11/01/2024,Northwest,Fruit,Avocados,HASS,No,each,N/A,0.79,1.25,36,1.21,,,,
11/01/2024,Northwest,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,2.5,2.5,6,2.5,,,,
11/01/2024,Northwest,Fruit,Avocados,Hass-Marked Large,No,each,N/A,1.5,2.22,39,1.91,,,,
11/01/2024,Northwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.99,1.29,153,1.03,,,,
11/01/2024,Northwest,Fruit,Avocados,HASS,Yes,each,N/A,1.25,1.5,96,1.46,,,,
11/01/2024,Hawaii,Fruit,Avocados,HASS,No,each,N/A,1.5,1.5,23,1.5,,,,
11/01/2024,Hawaii,Fruit,Avocados,Hass-Marked Large,No,each,N/A,3.11,3.11,4,3.11,,,,
11/01/2024,Alaska,Fruit,Avocados,HASS,No,each,N/A,1.67,1.67,2,1.67,,,,
11/01/2024,Alaska,Fruit,Avocados,Hass-Marked Small,No,each,N/A,1.5,1.5,1,1.5,,,,
11/01/2024,National,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,per lb,N/A,,,34,0.99,57,0.72,57,0.98
11/01/2024,National,Fruit,Avocados,HASS,No,each,N/A,,,6805,1,5436,1.15,6515,0.86
11/01/2024,National,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,,,55,2.24,449,2.44,133,1.73
11/01/2024,National,Fruit,Avocados,Hass-Marked Small,No,each,N/A,,,699,0.48,170,0.47,303,0.35
11/01/2024,National,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,,,6,2.5,100,2.89,435,2.96
11/01/2024,National,Fruit,Avocados,Hass-Marked Large,No,each,N/A,,,866,1.61,2846,1.99,518,1.33
11/01/2024,National,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,,,834,1.36,1027,1.13,1933,0.9
11/01/2024,National,Fruit,Avocados,HASS,Yes,each,N/A,,,364,1.77,218,1.9,671,2.06
11/01/2024,National,Fruit,Avocados,Hass-Marked Large,Yes,each,N/A,,,75,2,163,2.5,452,2.71
11/01/2024,Midwest,Fruit,Avocados,HASS,No,each,N/A,0.5,1.67,1681,0.78,,,,
11/01/2024,Midwest,Fruit,Avocados,Hass-Marked Small,No,each,N/A,0.5,0.78,24,0.62,,,,
11/01/2024,Midwest,Fruit,Avocados,Hass-Marked Large,No,each,N/A,0.99,2.22,219,1.41,,,,
11/01/2024,Midwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.99,0.99,14,0.99,,,,
10/25/2024,Southwest,Fruit,Avocados,HASS,Yes,each,N/A,1.5,2,21,1.69,,,,
10/25/2024,Southwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.8,1.5,754,1.11,,,,
10/25/2024,Southwest,Fruit,Avocados,Hass-Marked Large,No,each,N/A,0.99,2.5,601,1.49,,,,
10/25/2024,Southwest,Fruit,Avocados,Hass-Marked Small,No,each,N/A,0.25,0.5,74,0.46,,,,
10/25/2024,Southwest,Fruit,Avocados,HASS,No,each,N/A,0.69,1.67,808,0.93,,,,
10/25/2024,Southcentral,Fruit,Avocados,Hass-Marked Large,Yes,each,N/A,2.5,2.5,107,2.5,,,,
10/25/2024,Southcentral,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.88,0.99,132,0.93,,,,
10/25/2024,Southcentral,Fruit,Avocados,Hass-Marked Large,No,each,N/A,1.25,2,428,1.84,,,,
10/25/2024,Southcentral,Fruit,Avocados,Hass-Marked Small,No,each,N/A,0.44,0.5,82,0.45,,,,
10/25/2024,Southcentral,Fruit,Avocados,Various Greenskin Marked Large,No,each,N/A,1.5,1.5,8,1.5,,,,
10/25/2024,Southcentral,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,2.5,2.5,29,2.5,,,,
10/25/2024,Southcentral,Fruit,Avocados,HASS,No,each,N/A,0.5,2.48,485,1.19,,,,
10/25/2024,Southeast,Fruit,Avocados,Hass-Marked Large,Yes,each,N/A,2.5,2.5,52,2.5,,,,
10/25/2024,Southeast,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,1.5,1.5,119,1.5,,,,
10/25/2024,Southeast,Fruit,Avocados,Hass-Marked Large,No,each,N/A,1.67,2.5,560,2.44,,,,
10/25/2024,Southeast,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,2.5,2.5,366,2.5,,,,
10/25/2024,Southeast,Fruit,Avocados,HASS,No,each,N/A,0.69,2.99,2074,1.28,,,,
10/25/2024,Southeast,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,per lb,N/A,0.5,0.98,57,0.72,,,,
10/25/2024,Northeast,Fruit,Avocados,HASS,Yes,each,N/A,1.88,2.99,197,1.92,,,,
10/25/2024,Northeast,Fruit,Avocados,Hass-Marked Large,No,each,N/A,2.22,2.22,122,2.22,,,,
10/25/2024,Northeast,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,2.49,2.49,19,2.49,,,,
10/25/2024,Northeast,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,1.99,1.99,54,1.99,,,,
10/25/2024,Northeast,Fruit,Avocados,HASS,No,each,N/A,0.69,1.5,1469,1.08,,,,
10/25/2024,Midwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.79,0.99,22,0.92,,,,
10/25/2024,Midwest,Fruit,Avocados,Hass-Marked Large,No,each,N/A,0.99,2.77,924,2.24,,,,
10/25/2024,Midwest,Fruit,Avocados,Hass-Marked Small,No,each,N/A,0.66,0.66,14,0.66,,,,
10/25/2024,Midwest,Fruit,Avocados,HASS,No,each,N/A,0.66,1.69,358,1.16,,,,
10/25/2024,National,Fruit,Avocados,Hass-Marked Large,Yes,each,N/A,,,163,2.5,135,2.5,114,2
10/25/2024,National,Fruit,Avocados,HASS,Yes,each,N/A,,,218,1.9,116,1.9,1058,1.89
10/25/2024,National,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,,,1027,1.13,1097,1.29,774,0.81
10/25/2024,National,Fruit,Avocados,Hass-Marked Large,No,each,N/A,,,2846,1.99,884,1.92,2000,1.47
10/25/2024,National,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,,,100,2.89,61,1.94,90,1.17
10/25/2024,National,Fruit,Avocados,Hass-Marked Small,No,each,N/A,,,170,0.47,389,0.55,181,0.45
10/25/2024,National,Fruit,Avocados,Various Greenskin Marked Large,No,each,N/A,,,8,1.5,8,2,,
10/25/2024,National,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,,,449,2.44,307,1.51,395,2.5
10/25/2024,National,Fruit,Avocados,HASS,No,each,N/A,,,5436,1.15,6601,1.09,6171,1.06
10/25/2024,National,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,per lb,N/A,,,57,0.72,34,0.99,,
10/25/2024,Alaska,Fruit,Avocados,Hass-Marked Small,No,each,N/A,2.29,2.29,28,2.29,,,,
10/25/2024,Alaska,Fruit,Avocados,HASS,No,each,N/A,1.67,1.79,5,1.72,,,,
10/25/2024,Hawaii,Fruit,Avocados,Hass-Marked Large,No,each,N/A,3.11,3.11,4,3.11,,,,
10/25/2024,Hawaii,Fruit,Avocados,HASS,No,each,N/A,1.67,1.67,23,1.67,,,,
10/25/2024,Hawaii,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,per lb,N/A,2.99,2.99,7,2.99,,,,
10/25/2024,Northwest,Fruit,Avocados,Hass-Marked Large,Yes,each,N/A,2.5,2.5,4,2.5,,,,
10/25/2024,Northwest,Fruit,Avocados,Hass-Marked Large,No,each,N/A,0.99,2,211,1.28,,,,
10/25/2024,Northwest,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,2.98,2.98,81,2.98,,,,
10/25/2024,Northwest,Fruit,Avocados,HASS,No,each,N/A,0.99,1.67,242,1.02,,,,
10/18/2024,Northeast,Fruit,Avocados,HASS,No,each,N/A,0.69,1.67,1912,1.05,,,,
10/18/2024,Northeast,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,1.99,1.99,190,1.99,,,,
10/18/2024,Northeast,Fruit,Avocados,Hass-Marked Large,No,each,N/A,2.22,2.22,122,2.22,,,,
10/18/2024,Northeast,Fruit,Avocados,HASS,Yes,each,N/A,2.99,4.99,18,3.99,,,,
10/18/2024,Southeast,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,per lb,N/A,0.99,0.99,34,0.99,,,,
10/18/2024,Southeast,Fruit,Avocados,HASS,No,each,N/A,0.78,1.67,2290,1.15,,,,
10/18/2024,Southeast,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,0.69,0.88,117,0.73,,,,
10/18/2024,Southeast,Fruit,Avocados,Hass-Marked Large,No,each,N/A,2.22,2.5,138,2.33,,,,
10/18/2024,Southcentral,Fruit,Avocados,HASS,No,each,N/A,0.49,3.98,809,1.41,,,,
10/18/2024,Southcentral,Fruit,Avocados,Various Greenskin Marked Large,No,each,N/A,2,2,8,2,,,,
10/18/2024,Southcentral,Fruit,Avocados,Hass-Marked Small,No,each,N/A,0.59,0.88,133,0.66,,,,
10/18/2024,Southcentral,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,2.99,2.99,11,2.99,,,,
10/18/2024,Southcentral,Fruit,Avocados,Hass-Marked Large,No,each,N/A,1.25,2,76,1.69,,,,
10/18/2024,Southcentral,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.99,0.99,5,0.99,,,,
10/18/2024,Southcentral,Fruit,Avocados,Hass-Marked Large,Yes,each,N/A,2.5,2.5,116,2.5,,,,
10/18/2024,Southwest,Fruit,Avocados,HASS,No,each,N/A,1.66,1.89,132,1.68,,,,
10/18/2024,Southwest,Fruit,Avocados,Hass-Marked Small,No,each,N/A,0.5,0.5,256,0.5,,,,
10/18/2024,Southwest,Fruit,Avocados,Hass-Marked Large,No,each,N/A,1.5,2.5,307,1.95,,,,
10/18/2024,Southwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,1.25,1.5,731,1.43,,,,
10/18/2024,Southwest,Fruit,Avocados,HASS,Yes,each,N/A,1.5,1.67,98,1.52,,,,
10/18/2024,Southwest,Fruit,Avocados,Hass-Marked Medium,Yes,each,N/A,2.19,2.19,14,2.19,,,,
10/18/2024,Northwest,Fruit,Avocados,HASS,No,each,N/A,0.79,1.89,235,1.06,,,,
10/18/2024,Midwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.99,0.99,74,0.99,,,,
10/18/2024,Midwest,Fruit,Avocados,Hass-Marked Large,No,each,N/A,1,2.22,219,1.5,,,,
10/18/2024,Midwest,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,1.67,1.99,50,1.71,,,,
10/18/2024,Midwest,Fruit,Avocados,HASS,No,each,N/A,0.69,1.67,1223,0.79,,,,
10/18/2024,National,Fruit,Avocados,Hass-Marked Medium,Yes,each,N/A,,,14,2.19,,,,
10/18/2024,National,Fruit,Avocados,Hass-Marked Large,Yes,each,N/A,,,135,2.5,15,2.5,18,2.61
10/18/2024,National,Fruit,Avocados,HASS,Yes,each,N/A,,,116,1.9,256,1.77,709,1.61
10/18/2024,National,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,,,1097,1.29,716,1.16,2256,1
10/18/2024,National,Fruit,Avocados,Hass-Marked Large,No,each,N/A,,,884,1.92,2550,1.46,1202,1.69
10/18/2024,National,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,,,61,1.94,80,2.21,36,1.44
10/18/2024,National,Fruit,Avocados,Hass-Marked Small,No,each,N/A,,,389,0.55,167,0.57,169,0.42
10/18/2024,National,Fruit,Avocados,Various Greenskin Marked Large,No,each,N/A,,,8,2,160,2,,
10/18/2024,National,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,,,307,1.51,34,2,,
10/18/2024,National,Fruit,Avocados,HASS,No,each,N/A,,,6601,1.09,7021,1.08,7610,0.9
10/18/2024,National,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,per lb,N/A,,,34,0.99,,,,
10/18/2024,Alaska,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,1.29,1.29,11,1.29,,,,
10/18/2024,Alaska,Fruit,Avocados,Hass-Marked Small,No,each,N/A,1.19,1.19,1,1.19,,,,
10/18/2024,Alaska,Fruit,Avocados,HASS,No,each,N/A,1.5,1.5,2,1.5,,,,
10/18/2024,Hawaii,Fruit,Avocados,Hass-Marked Large,No,each,N/A,3.11,3.11,4,3.11,,,,
10/18/2024,Northwest,Fruit,Avocados,Hass-Marked Large,Yes,each,N/A,2.5,2.5,19,2.5,,,,
10/18/2024,Northwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.99,0.99,287,0.99,,,,
10/18/2024,Northwest,Fruit,Avocados,Hass-Marked Large,No,each,N/A,2.22,2.22,22,2.22,,,,
10/11/2024,Northeast,Fruit,Avocados,HASS,No,each,N/A,0.99,2,1571,1.28,,,,
10/11/2024,Northeast,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,2,2,34,2,,,,
10/11/2024,Northeast,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,2.49,2.49,19,2.49,,,,
10/11/2024,Northeast,Fruit,Avocados,Hass-Marked Large,No,each,N/A,2.22,2.22,122,2.22,,,,
10/11/2024,Northeast,Fruit,Avocados,HASS,Yes,each,N/A,1.67,4.99,199,1.82,,,,
10/11/2024,Southeast,Fruit,Avocados,HASS,No,each,N/A,0.69,1.88,2791,1,,,,
10/11/2024,Southeast,Fruit,Avocados,Hass-Marked Large,No,each,N/A,0.99,2.22,549,1.18,,,,
10/11/2024,Southcentral,Fruit,Avocados,HASS,No,each,N/A,0.69,2.28,860,1.09,,,,
10/11/2024,Southcentral,Fruit,Avocados,Various Greenskin Marked Large,No,each,N/A,2,2,160,2,,,,
10/11/2024,Southcentral,Fruit,Avocados,Hass-Marked Small,No,each,N/A,0.5,0.89,106,0.62,,,,
10/11/2024,Southcentral,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,2.99,2.99,18,2.99,,,,
10/11/2024,Southcentral,Fruit,Avocados,Hass-Marked Large,No,each,N/A,0.99,2.22,509,1.34,,,,
10/11/2024,Southwest,Fruit,Avocados,HASS,No,each,N/A,0.99,1.67,514,1.17,,,,
10/11/2024,Southwest,Fruit,Avocados,Hass-Marked Small,No,each,N/A,0.49,0.49,61,0.49,,,,
10/11/2024,Southwest,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,1.69,1.69,21,1.69,,,,
10/11/2024,Southwest,Fruit,Avocados,Hass-Marked Large,No,each,N/A,0.99,2.22,878,1.41,,,,
10/11/2024,Southwest,Fruit,Avocados,Various Greenskin Marked Extra Large,No,each,N/A,1.69,1.69,94,1.69,,,,
10/11/2024,Southwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.88,1.5,574,1.14,,,,
10/11/2024,Southwest,Fruit,Avocados,HASS,Yes,each,N/A,1.5,2.5,21,1.88,,,,
10/11/2024,Northwest,Fruit,Avocados,HASS,No,each,N/A,0.99,2.5,161,1.02,,,,
10/11/2024,Northwest,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,1.67,2.5,15,2,,,,
10/11/2024,Northwest,Fruit,Avocados,Hass-Marked Large,No,each,N/A,1.25,2.22,70,1.74,,,,
10/11/2024,Northwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,1.25,1.25,131,1.25,,,,
10/11/2024,Northwest,Fruit,Avocados,HASS,Yes,each,N/A,1.25,1.67,36,1.45,,,,
10/11/2024,Northwest,Fruit,Avocados,Hass-Marked Large,Yes,each,N/A,2.5,2.5,15,2.5,,,,
10/11/2024,Hawaii,Fruit,Avocados,HASS,No,each,N/A,1.67,1.67,23,1.67,,,,
10/11/2024,Hawaii,Fruit,Avocados,Hass-Marked Large,No,each,N/A,3.11,3.11,4,3.11,,,,
10/11/2024,Alaska,Fruit,Avocados,HASS,No,each,N/A,1.25,1.25,2,1.25,,,,
10/11/2024,Alaska,Fruit,Avocados,Hass-Marked Large,No,each,N/A,1.49,1.49,11,1.49,,,,
10/11/2024,National,Fruit,Avocados,HASS,No,each,N/A,,,7021,1.08,5583,1.13,5898,1.04
10/11/2024,National,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,,,34,2,449,2.42,42,1.69
10/11/2024,National,Fruit,Avocados,Various Greenskin Marked Large,No,each,N/A,,,160,2,166,2.04,,
10/11/2024,National,Fruit,Avocados,Hass-Marked Small,No,each,N/A,,,167,0.57,126,0.5,89,0.52
10/11/2024,National,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,,,80,2.21,98,2.41,104,2.7
10/11/2024,National,Fruit,Avocados,Hass-Marked Large,No,each,N/A,,,2550,1.46,890,1.83,1058,1.85
10/11/2024,National,Fruit,Avocados,Various Greenskin Marked Extra Large,No,each,N/A,,,94,1.69,,,,
10/11/2024,National,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,,,716,1.16,643,1.29,468,0.94
10/11/2024,National,Fruit,Avocados,HASS,Yes,each,N/A,,,256,1.77,963,1.95,349,1.41
10/11/2024,National,Fruit,Avocados,Hass-Marked Large,Yes,each,N/A,,,15,2.5,35,2.37,11,3
10/11/2024,Midwest,Fruit,Avocados,HASS,No,each,N/A,0.69,1.67,1124,0.98,,,,
10/11/2024,Midwest,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,1.5,1.5,7,1.5,,,,
10/11/2024,Midwest,Fruit,Avocados,Hass-Marked Large,No,each,N/A,0.88,2.22,422,1.8,,,,
10/11/2024,Midwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.77,0.77,11,0.77,,,,
10/04/2024,Southwest,Fruit,Avocados,Hass-Marked Large,Yes,each,N/A,2.5,2.5,26,2.5,,,,
10/04/2024,Southwest,Fruit,Avocados,HASS,Yes,each,N/A,2,2.99,374,2.04,,,,
10/04/2024,Southwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.88,1.69,607,1.3,,,,
10/04/2024,Southwest,Fruit,Avocados,Various Greenskin Marked Small,No,each,N/A,0.79,0.79,6,0.79,,,,
10/04/2024,Southwest,Fruit,Avocados,Hass-Marked Large,No,each,N/A,0.98,2.22,394,1.57,,,,
10/04/2024,Southwest,Fruit,Avocados,Hass-Marked Small,No,each,N/A,0.5,0.5,61,0.5,,,,
10/04/2024,Southwest,Fruit,Avocados,Various Greenskin Marked Large,No,each,N/A,2.99,2.99,6,2.99,,,,
10/04/2024,Southwest,Fruit,Avocados,HASS,No,each,N/A,0.97,1.79,150,1.05,,,,
10/04/2024,Southcentral,Fruit,Avocados,Hass-Marked Large,Yes,each,N/A,2,2,9,2,,,,
10/04/2024,Southcentral,Fruit,Avocados,Hass-Marked Large,No,each,N/A,1.25,2,134,1.89,,,,
10/04/2024,Southcentral,Fruit,Avocados,Various Greenskin Marked Medium,No,each,N/A,0.5,0.5,8,0.5,,,,
10/04/2024,Southcentral,Fruit,Avocados,Hass-Marked Small,No,each,N/A,0.5,0.5,65,0.5,,,,
10/04/2024,Southcentral,Fruit,Avocados,Various Greenskin Marked Large,No,each,N/A,2,2,160,2,,,,
10/04/2024,Southcentral,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,0.99,2.5,37,2.17,,,,
10/04/2024,Southcentral,Fruit,Avocados,HASS,No,each,N/A,0.44,1.99,494,0.8,,,,
10/04/2024,Southeast,Fruit,Avocados,HASS,Yes,each,N/A,2,2,38,2,,,,
10/04/2024,Southeast,Fruit,Avocados,Hass-Marked Large,No,each,N/A,1.28,2.22,132,1.89,,,,
10/04/2024,Southeast,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,1.98,2.5,412,2.44,,,,
10/04/2024,Southeast,Fruit,Avocados,HASS,No,each,N/A,0.79,2.99,2722,1.15,,,,
10/04/2024,Southeast,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,per lb,N/A,0.98,0.98,26,0.98,,,,
10/04/2024,Northeast,Fruit,Avocados,HASS,Yes,each,N/A,1.67,2,264,1.76,,,,
10/04/2024,Northeast,Fruit,Avocados,HASS,Yes,per lb,N/A,4.99,4.99,9,4.99,,,,
10/04/2024,Northeast,Fruit,Avocados,Hass-Marked Large,No,each,N/A,2.22,2.22,122,2.22,,,,
10/04/2024,Northeast,Fruit,Avocados,HASS,No,each,N/A,0.77,2.5,1359,1.16,,,,
10/04/2024,Midwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.69,0.69,14,0.69,,,,
10/04/2024,Midwest,Fruit,Avocados,Hass-Marked Large,No,each,N/A,1.79,2.22,75,2.17,,,,
10/04/2024,Midwest,Fruit,Avocados,HASS,No,each,N/A,0.69,1.29,479,0.94,,,,
10/04/2024,National,Fruit,Avocados,Hass-Marked Large,Yes,each,N/A,,,35,2.37,61,1.49,7,2
10/04/2024,National,Fruit,Avocados,HASS,Yes,each,N/A,,,963,1.95,769,1.89,1341,1.78
10/04/2024,National,Fruit,Avocados,HASS,Yes,per lb,N/A,,,9,4.99,,,,
10/04/2024,National,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,,,643,1.29,1654,1.36,794,1.25
10/04/2024,National,Fruit,Avocados,Various Greenskin Marked Small,No,each,N/A,,,6,0.79,,,,
10/04/2024,National,Fruit,Avocados,Hass-Marked Large,No,each,N/A,,,890,1.83,426,1.58,1020,1.46
10/04/2024,National,Fruit,Avocados,Various Greenskin Marked Medium,No,each,N/A,,,8,0.5,,,,
10/04/2024,National,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,,,98,2.41,7,1.5,113,1.64
10/04/2024,National,Fruit,Avocados,Hass-Marked Small,No,each,N/A,,,126,0.5,406,0.67,110,0.55
10/04/2024,National,Fruit,Avocados,Various Greenskin Marked Large,No,each,N/A,,,166,2.04,168,2.43,,
10/04/2024,National,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,,,449,2.42,94,2.06,,
10/04/2024,National,Fruit,Avocados,HASS,No,each,N/A,,,5583,1.13,4963,1.21,5176,1.15
10/04/2024,National,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,per lb,N/A,,,26,0.98,,,,
10/04/2024,Alaska,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,3.69,3.69,9,3.69,,,,
10/04/2024,Alaska,Fruit,Avocados,Hass-Marked Small,No,each,N/A,1.5,1.99,29,1.97,,,,
10/04/2024,Alaska,Fruit,Avocados,HASS,No,each,N/A,1.25,1.25,2,1.25,,,,
10/04/2024,Hawaii,Fruit,Avocados,Hass-Marked Large,No,each,N/A,3.11,3.11,4,3.11,,,,
10/04/2024,Northwest,Fruit,Avocados,HASS,Yes,each,N/A,2,2,287,2,,,,
10/04/2024,Northwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,1.29,1.29,22,1.29,,,,
10/04/2024,Northwest,Fruit,Avocados,Hass-Marked Large,No,each,N/A,1.99,2.22,33,2.14,,,,
10/04/2024,Northwest,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,2,2.5,98,2.41,,,,
10/04/2024,Northwest,Fruit,Avocados,HASS,No,each,N/A,0.88,1.67,379,1.56,,,,
09/27/2024,Northeast,Fruit,Avocados,HASS,No,each,N/A,0.79,2.5,1113,1.28,,,,
09/27/2024,Northeast,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,2,2,34,2,,,,
09/27/2024,Northeast,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,1.67,1.67,122,1.67,,,,
09/27/2024,Northeast,Fruit,Avocados,HASS,Yes,each,N/A,2,4.99,83,2.32,,,,
09/27/2024,Southeast,Fruit,Avocados,HASS,No,each,N/A,0.78,2.99,2241,1.39,,,,
09/27/2024,Southeast,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,1.98,1.98,46,1.98,,,,
09/27/2024,Southeast,Fruit,Avocados,Hass-Marked Large,No,each,N/A,1.28,1.67,57,1.36,,,,
09/27/2024,Southeast,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,1.67,1.67,86,1.67,,,,
09/27/2024,Southeast,Fruit,Avocados,HASS,Yes,each,N/A,2,2,38,2,,,,
